4130 189;
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;201129
110011111111110100111111111101101111111111111101111100000011111111001110000001101100000000011111111111000000011101100100001100001001000000000011111111111111001001000011000010000001011111111;202551
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;196802
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111100111111101110101001100100100000001111011111111111111111101011111001001011110011111111;225304
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000000000000000000110011111111;198369
110011111111110100111111111101101111111111111101110111111111111111000000000001100000000000000000011111000000011101100010000000000000000000000011111111111111001000101100000000000000011111111;199140
110011111111110100111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101101000000000000000000001110011111111111111001010000000000000011000011111111;197864
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000000000000000000110011111111;198369
110011111111110100111111111100000011111111111101110100000011000000001110000001100000000000000000011111000000000000000000001100000001000000000011111111111111001000000000000000000001000000000;193882
110011111111110100111111111111101111111111111101110100000011111111001110000001100000000000000000011111100111111101100100001110000000000000000011111111111111111001000000100000000000011111111;198298
110011111111110100111111111101101111111111111101111100000011111111000001111001101100000000011111111111000000011101110000000000000000000001101011111111111111001100000011000000000110011111111;201218
110011111111110100111111111111101111111111111101110111111111111111000001111001100000000000000000011111111111111101100001000000000000000001101011111111111111111000011100000000000110011111111;218788
110011111111110100111111111101101111111111111101111100000011111111001111111001101100000000011111111111000000011101100111001110100001000001111011111111111111001001110011101000011111011111111;226374
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;198179
110011111111110100111111111101101111111111111101110100000011111111001111111001100000000000000000011111000000011101100100001100101000000001101011111111111111001001000000001010000110011111111;200254
110011111111110100111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100000001000000000011111111111111001000001100000000000001011111111;198656
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111100000011111100111111110000000001100011010000001101011111111111111111000001100000110100110011111111;234908
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111100000011111111111111111101000001100001010000001111011111111111111111010001100000010111110011111111;261530
110011111111110100111111111101101111111111111101111100000011111111000000000001101111111111111111111111000000011111100001000000000000000000000011111111111111111000010011000000000000011111111;202360
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;203583
110011111111110100111111111111101111111111111101111111111111000000001111111111101100000000011111111111111111111100000000001100001000001111111011111111111111111000001111000010011110011111111;215196
